feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.001271,0.000491,0.001241,0.001301,0.386,369,326.0,99.9,447.0,0.1,0.7,0.1497,0.023744,higher feature -> higher survival_target
urothelium_H_original_firstorder_RootMeanSquared_std,urothelium,H,firstorder,RootMeanSquared,std,0.001259,0.000519,0.001227,0.001291,0.412,370,342.0,91.0,455.0,0.0,0.5,-0.0116,0.862271,higher feature -> lower survival_target
muscularis_E_original_firstorder_Entropy_mean,muscularis,E,firstorder,Entropy,mean,0.001258,0.000413,0.001232,0.001284,0.329,371,325.0,118.0,446.0,0.0,0.1,-0.0144,0.82833,higher feature -> lower survival_target
lamina_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,lamina,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001258,0.000432,0.001231,0.001284,0.344,372,329.0,107.9,453.0,0.0,0.0,-0.0071,0.915326,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_std,adipose,E,firstorder,RootMeanSquared,std,0.001257,0.000418,0.001231,0.001283,0.332,373,322.0,115.0,446.0,0.0,0.3,-0.0437,0.511215,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001256,0.00051,0.001224,0.001287,0.406,374,341.0,91.0,450.0,0.0,0.3,-0.1034,0.11961,higher feature -> lower survival_target
urothelium_E_original_firstorder_90Percentile_mean,urothelium,E,firstorder,90Percentile,mean,0.001255,0.000449,0.001227,0.001283,0.358,375,326.5,103.0,451.0,0.0,0.1,0.0134,0.840598,higher feature -> higher survival_target
urothelium_E_original_firstorder_TotalEnergy_mean,urothelium,E,firstorder,TotalEnergy,mean,0.001253,0.000406,0.001228,0.001278,0.324,376,322.0,127.0,447.0,0.0,0.1,-0.0516,0.438469,higher feature -> lower survival_target
urothelium_E_original_firstorder_Energy_mean,urothelium,E,firstorder,Energy,mean,0.001251,0.000399,0.001226,0.001275,0.319,377,322.0,118.0,447.0,0.0,0.2,-0.0516,0.438469,higher feature -> lower survival_target
lamina_E_original_firstorder_MeanAbsoluteDeviation_mean,lamina,E,firstorder,MeanAbsoluteDeviation,mean,0.001249,0.000454,0.001221,0.001277,0.364,378,334.0,112.0,456.0,0.0,0.1,0.009,0.892204,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001245,0.000435,0.001218,0.001272,0.349,379,331.5,105.0,449.0,0.0,0.1,0.0246,0.712288,higher feature -> higher survival_target
muscularis_E_original_firstorder_Kurtosis_std,muscularis,E,firstorder,Kurtosis,std,0.001239,0.000397,0.001215,0.001264,0.321,380,327.0,127.0,447.0,0.0,0.2,-0.0041,0.951487,higher feature -> lower survival_target
muscularis_E_original_firstorder_RootMeanSquared_std,muscularis,E,firstorder,RootMeanSquared,std,0.001233,0.000593,0.001196,0.001269,0.481,381,334.0,118.9,452.0,0.1,0.4,-0.1242,0.061131,higher feature -> lower survival_target
necrosis_E_original_firstorder_Kurtosis_mean,necrosis,E,firstorder,Kurtosis,mean,0.001226,0.000362,0.001204,0.001249,0.295,382,329.0,124.0,443.0,0.0,0.1,-0.0863,0.194149,higher feature -> lower survival_target
urothelium_H_original_firstorder_Energy_std,urothelium,H,firstorder,Energy,std,0.001225,0.00047,0.001196,0.001254,0.383,383,346.0,96.0,454.0,0.0,0.3,0.0099,0.881587,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_mean,immune,E,firstorder,Variance,mean,0.001224,0.000404,0.001199,0.001249,0.33,384,330.0,116.9,451.0,0.0,0.1,0.0267,0.687954,higher feature -> higher survival_target
lamina_H_original_firstorder_MeanAbsoluteDeviation_mean,lamina,H,firstorder,MeanAbsoluteDeviation,mean,0.001223,0.000534,0.00119,0.001256,0.436,385,357.0,91.9,455.0,0.0,0.6,0.2353,0.000338,higher feature -> higher survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001222,0.000413,0.001196,0.001247,0.338,386,339.0,114.0,451.0,0.0,0.1,-0.0849,0.201501,higher feature -> lower survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001221,0.000406,0.001196,0.001246,0.332,387,340.0,111.0,450.0,0.0,0.0,-0.0505,0.448355,higher feature -> lower survival_target
urothelium_H_original_firstorder_TotalEnergy_std,urothelium,H,firstorder,TotalEnergy,std,0.001221,0.000475,0.001192,0.00125,0.389,388,348.5,97.9,453.0,0.0,0.2,0.0099,0.881587,higher feature -> higher survival_target
immune_E_original_firstorder_InterquartileRange_mean,immune,E,firstorder,InterquartileRange,mean,0.001221,0.000383,0.001197,0.001245,0.314,389,330.0,129.0,449.0,0.0,0.0,0.0184,0.78261,higher feature -> higher survival_target
vessels_E_original_firstorder_Skewness_std,vessels,E,firstorder,Skewness,std,0.001218,0.00047,0.001189,0.001247,0.386,390,344.0,102.9,452.0,0.0,0.2,-0.0468,0.482306,higher feature -> lower survival_target
adipose_E_original_firstorder_Skewness_std,adipose,E,firstorder,Skewness,std,0.001218,0.00038,0.001194,0.001241,0.312,391,332.0,128.0,450.0,0.0,0.1,-0.0268,0.687075,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.001218,0.000495,0.001187,0.001248,0.406,392,351.0,104.0,458.0,0.0,0.1,0.0253,0.70387,higher feature -> higher survival_target
