feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tdlu_E_original_firstorder_Maximum_mean,tdlu,E,firstorder,Maximum,mean,5.2e-05,9.1e-05,4.6e-05,5.8e-05,1.744,491,489.0,479.0,504.0,0.0,0.0,0.0899,0.02335,higher feature -> higher survival_target
tdlu_E_original_firstorder_Maximum_std,tdlu,E,firstorder,Maximum,std,5.2e-05,9.1e-05,4.6e-05,5.7e-05,1.767,492,490.0,479.0,503.0,0.0,0.0,-0.0899,0.023417,higher feature -> lower survival_target
tdlu_E_original_firstorder_Range_std,tdlu,E,firstorder,Range,std,5.1e-05,8.7e-05,4.6e-05,5.7e-05,1.703,493,489.0,479.0,504.0,0.0,0.0,-0.0899,0.023417,higher feature -> lower survival_target
tdlu_E_original_firstorder_Range_mean,tdlu,E,firstorder,Range,mean,5.1e-05,9e-05,4.6e-05,5.7e-05,1.758,494,489.0,479.0,504.0,0.0,0.0,0.0899,0.02335,higher feature -> higher survival_target
tils_E_original_firstorder_Range_std,tils,E,firstorder,Range,std,3.4e-05,7.1e-05,2.9e-05,3.8e-05,2.115,495,495.0,479.0,512.0,0.0,0.0,-0.0779,0.049605,higher feature -> lower survival_target
tils_E_original_firstorder_Maximum_std,tils,E,firstorder,Maximum,std,3.4e-05,7.2e-05,2.9e-05,3.8e-05,2.138,496,496.0,479.0,513.0,0.0,0.0,-0.0779,0.049605,higher feature -> lower survival_target
tils_E_original_firstorder_Range_mean,tils,E,firstorder,Range,mean,3.3e-05,7.4e-05,2.8e-05,3.7e-05,2.247,497,496.0,479.0,512.0,0.0,0.0,0.0779,0.049605,higher feature -> higher survival_target
tils_E_original_firstorder_Maximum_mean,tils,E,firstorder,Maximum,mean,3.3e-05,6.9e-05,2.8e-05,3.7e-05,2.125,498,496.0,479.0,513.0,0.0,0.0,0.0779,0.049605,higher feature -> higher survival_target
muscle_H_original_firstorder_Maximum_mean,muscle,H,firstorder,Maximum,mean,1.1e-05,1.4e-05,1e-05,1.2e-05,1.357,499,498.0,484.0,509.0,0.0,0.0,0.0174,0.660567,higher feature -> higher survival_target
muscle_H_original_firstorder_Maximum_std,muscle,H,firstorder,Maximum,std,1.1e-05,1.4e-05,1e-05,1.1e-05,1.295,500,498.0,484.0,509.0,0.0,0.0,-0.0174,0.660567,higher feature -> lower survival_target
muscle_H_original_firstorder_Range_mean,muscle,H,firstorder,Range,mean,1.1e-05,1.4e-05,1e-05,1.1e-05,1.281,501,498.0,484.0,509.0,0.0,0.0,0.0174,0.660567,higher feature -> higher survival_target
muscle_H_original_firstorder_Range_std,muscle,H,firstorder,Range,std,1e-05,1.3e-05,9e-06,1.1e-05,1.288,502,498.0,484.0,509.0,0.0,0.0,-0.0174,0.660567,higher feature -> lower survival_target
vessels_H_original_firstorder_Range_mean,vessels,H,firstorder,Range,mean,6e-06,9e-06,5e-06,7e-06,1.488,503,501.0,488.0,513.0,0.0,0.0,-0.0065,0.870074,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,6e-06,8e-06,5e-06,6e-06,1.427,504,501.0,488.0,513.0,0.0,0.0,0.0065,0.870074,higher feature -> higher survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,6e-06,8e-06,5e-06,6e-06,1.381,505,501.0,489.0,513.0,0.0,0.0,-0.0065,0.870074,higher feature -> lower survival_target
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,6e-06,8e-06,5e-06,6e-06,1.368,506,501.0,488.0,513.0,0.0,0.0,0.0065,0.870074,higher feature -> higher survival_target
stroma_E_original_firstorder_Maximum_mean,stroma,E,firstorder,Maximum,mean,0.0,2e-06,0.0,0.0,6.356,507,509.0,500.0,513.0,0.0,0.0,0.055,0.166211,higher feature -> higher survival_target
stroma_E_original_firstorder_Range_std,stroma,E,firstorder,Range,std,0.0,2e-06,0.0,0.0,9.071,508,508.5,500.0,513.0,0.0,0.0,-0.055,0.166211,higher feature -> lower survival_target
stroma_E_original_firstorder_Maximum_std,stroma,E,firstorder,Maximum,std,0.0,2e-06,0.0,0.0,6.309,509,509.0,499.0,514.0,0.0,0.0,-0.055,0.166211,higher feature -> lower survival_target
stroma_E_original_firstorder_Range_mean,stroma,E,firstorder,Range,mean,0.0,2e-06,0.0,0.0,7.944,510,509.0,500.0,513.0,0.0,0.0,0.055,0.166211,higher feature -> higher survival_target
adipose_H_original_firstorder_Maximum_std,adipose,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,13.757,511,508.0,501.0,513.0,0.0,0.0,-0.0522,0.188958,higher feature -> lower survival_target
adipose_H_original_firstorder_Range_std,adipose,H,firstorder,Range,std,0.0,0.0,0.0,0.0,15.28,512,514.0,505.0,514.0,0.0,0.0,-0.0522,0.188958,higher feature -> lower survival_target
tumor_H_original_firstorder_Maximum_std,tumor,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,30.727,513,509.0,502.0,513.0,0.0,0.0,-0.0583,0.142267,higher feature -> lower survival_target
tumor_H_original_firstorder_Range_std,tumor,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,514,508.0,502.0,513.0,0.0,0.0,-0.0583,0.142267,higher feature -> lower survival_target
