feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tils_E_original_firstorder_Variance_mean,tils,E,firstorder,Variance,mean,0.001104,0.000226,0.00109,0.001118,0.205,443,408.0,215.0,464.0,0.0,0.0,0.0177,0.655382,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_mean,vessels,H,firstorder,90Percentile,mean,0.001104,0.000264,0.001088,0.00112,0.239,444,416.0,187.9,465.0,0.0,0.0,-0.0578,0.145712,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_mean,tumor,E,firstorder,Variance,mean,0.001095,0.000233,0.001081,0.00111,0.213,445,415.0,218.9,463.0,0.0,0.0,-0.0004,0.991076,higher feature -> lower survival_target
muscle_E_original_firstorder_MeanAbsoluteDeviation_mean,muscle,E,firstorder,MeanAbsoluteDeviation,mean,0.001084,0.000228,0.00107,0.001099,0.21,446,417.0,218.0,465.0,0.0,0.0,-0.0434,0.274035,higher feature -> lower survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,E,firstorder,MeanAbsoluteDeviation,mean,0.001079,0.000246,0.001064,0.001095,0.228,447,419.0,205.9,466.0,0.0,0.0,-0.0129,0.744708,higher feature -> lower survival_target
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001078,0.000221,0.001064,0.001092,0.205,448,420.0,227.9,464.0,0.0,0.0,-0.0461,0.246155,higher feature -> lower survival_target
dcis_E_original_firstorder_MeanAbsoluteDeviation_mean,dcis,E,firstorder,MeanAbsoluteDeviation,mean,0.001072,0.000249,0.001056,0.001087,0.232,449,424.0,197.0,465.0,0.0,0.0,-0.0094,0.812051,higher feature -> lower survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_mean,tumor,E,firstorder,MeanAbsoluteDeviation,mean,0.001058,0.000225,0.001044,0.001072,0.213,450,428.0,228.9,465.0,0.0,0.0,0.0074,0.852304,higher feature -> higher survival_target
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,H,firstorder,RootMeanSquared,mean,0.001057,0.000208,0.001044,0.00107,0.197,451,422.5,233.0,465.0,0.0,0.0,-0.0714,0.071987,higher feature -> lower survival_target
muscle_E_original_firstorder_InterquartileRange_mean,muscle,E,firstorder,InterquartileRange,mean,0.001051,0.000212,0.001038,0.001064,0.201,452,427.0,239.0,465.0,0.0,0.0,-0.043,0.278428,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_mean,vessels,H,firstorder,Entropy,mean,0.001046,0.000234,0.001032,0.001061,0.223,453,431.0,219.0,465.0,0.0,0.0,-0.0226,0.569239,higher feature -> lower survival_target
vessels_H_original_firstorder_TotalEnergy_mean,vessels,H,firstorder,TotalEnergy,mean,0.001045,0.000226,0.001031,0.001059,0.216,454,429.0,230.9,466.0,0.0,0.0,-0.0813,0.040363,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_mean,tumor,E,firstorder,InterquartileRange,mean,0.001041,0.00021,0.001028,0.001054,0.201,455,429.0,245.9,465.0,0.0,0.0,-0.005,0.900152,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_mean,vessels,H,firstorder,Energy,mean,0.001041,0.000225,0.001027,0.001055,0.216,456,431.0,241.0,466.0,0.0,0.0,-0.0813,0.040363,higher feature -> lower survival_target
vessels_H_original_firstorder_Uniformity_mean,vessels,H,firstorder,Uniformity,mean,0.001038,0.000199,0.001026,0.00105,0.192,457,428.0,263.0,465.0,0.0,0.0,-0.0031,0.937439,higher feature -> lower survival_target
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001021,0.000227,0.001007,0.001035,0.222,458,437.0,247.9,466.0,0.0,0.0,-0.0088,0.825157,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001018,0.000196,0.001006,0.00103,0.193,459,435.0,271.9,466.0,0.0,0.0,-0.0057,0.884977,higher feature -> lower survival_target
vessels_E_original_firstorder_InterquartileRange_mean,vessels,E,firstorder,InterquartileRange,mean,0.001012,0.000227,0.000998,0.001026,0.224,460,439.0,231.9,466.0,0.0,0.0,-0.0203,0.609258,higher feature -> lower survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001011,0.000226,0.000997,0.001025,0.223,461,439.0,237.0,466.0,0.0,0.0,-0.0231,0.560993,higher feature -> lower survival_target
dcis_E_original_firstorder_InterquartileRange_mean,dcis,E,firstorder,InterquartileRange,mean,0.000996,0.000189,0.000984,0.001008,0.19,462,439.5,272.9,466.0,0.0,0.0,0.0082,0.836895,higher feature -> higher survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,0.000877,0.000548,0.000843,0.000911,0.624,463,464.0,110.0,476.0,0.0,0.6,0.0981,0.013324,higher feature -> higher survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,0.000875,0.000557,0.00084,0.00091,0.637,464,463.0,109.9,476.0,0.0,0.9,-0.0981,0.013321,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,0.000873,0.000547,0.000839,0.000907,0.626,465,464.0,112.0,476.0,0.0,0.6,0.0981,0.013324,higher feature -> higher survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,0.000871,0.000549,0.000837,0.000905,0.631,466,464.0,112.9,476.0,0.0,0.6,-0.0981,0.013321,higher feature -> lower survival_target
dcis_E_original_firstorder_Range_std,dcis,E,firstorder,Range,std,0.000633,0.000246,0.000617,0.000648,0.389,467,467.0,360.9,474.0,0.0,0.0,-0.0987,0.012737,higher feature -> lower survival_target
dcis_E_original_firstorder_Maximum_std,dcis,E,firstorder,Maximum,std,0.00063,0.000242,0.000615,0.000645,0.384,468,467.0,357.9,474.0,0.0,0.0,-0.0987,0.012737,higher feature -> lower survival_target
dcis_E_original_firstorder_Range_mean,dcis,E,firstorder,Range,mean,0.000569,0.000214,0.000555,0.000582,0.377,469,469.0,413.9,476.0,0.0,0.0,0.1012,0.010625,higher feature -> higher survival_target
dcis_E_original_firstorder_Maximum_mean,dcis,E,firstorder,Maximum,mean,0.000568,0.000208,0.000556,0.000581,0.366,470,469.0,407.0,476.0,0.0,0.0,0.1012,0.010625,higher feature -> higher survival_target
muscle_E_original_firstorder_Maximum_std,muscle,E,firstorder,Maximum,std,0.000312,0.000159,0.000303,0.000322,0.508,471,474.0,466.0,483.0,0.0,0.0,0.0028,0.94375,higher feature -> higher survival_target
muscle_E_original_firstorder_Range_mean,muscle,E,firstorder,Range,mean,0.000311,0.000159,0.000301,0.000321,0.512,472,474.0,466.0,483.0,0.0,0.0,-0.0029,0.942363,higher feature -> lower survival_target
muscle_E_original_firstorder_Maximum_mean,muscle,E,firstorder,Maximum,mean,0.000311,0.00016,0.000301,0.000321,0.515,473,474.0,467.0,483.0,0.0,0.0,-0.0029,0.942363,higher feature -> lower survival_target
muscle_E_original_firstorder_Range_std,muscle,E,firstorder,Range,std,0.000309,0.000158,0.000299,0.000319,0.511,474,474.0,467.0,482.0,0.0,0.0,0.0028,0.94375,higher feature -> higher survival_target
adipose_E_original_firstorder_Maximum_std,adipose,E,firstorder,Maximum,std,0.000225,0.000381,0.000202,0.000249,1.691,475,482.0,410.8,513.0,0.1,0.3,-0.1524,0.000114,higher feature -> lower survival_target
