feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
necrosis_E_original_firstorder_Maximum_std,necrosis,E,firstorder,Maximum,std,0.0,1e-06,0.0,0.0,6.747,491,486.0,474.0,500.0,0.0,0.0,0.0188,0.777853,higher feature -> higher survival_target
necrosis_E_original_firstorder_Maximum_mean,necrosis,E,firstorder,Maximum,mean,0.0,1e-06,0.0,0.0,5.936,492,486.0,475.0,500.0,0.0,0.0,-0.0188,0.777853,higher feature -> lower survival_target
immune_E_original_firstorder_Maximum_std,immune,E,firstorder,Maximum,std,0.0,2e-06,-0.0,0.0,19.431,493,492.0,476.0,503.0,0.0,0.0,-0.0766,0.25025,higher feature -> lower survival_target
immune_E_original_firstorder_Range_std,immune,E,firstorder,Range,std,0.0,1e-06,0.0,0.0,15.593,494,494.0,476.0,504.0,0.0,0.0,-0.0766,0.25025,higher feature -> lower survival_target
immune_E_original_firstorder_Range_mean,immune,E,firstorder,Range,mean,0.0,2e-06,-0.0,0.0,20.34,495,494.0,476.0,504.0,0.0,0.0,0.0766,0.25025,higher feature -> higher survival_target
immune_E_original_firstorder_Maximum_mean,immune,E,firstorder,Maximum,mean,0.0,2e-06,-0.0,0.0,30.479,496,491.0,475.0,503.0,0.0,0.0,0.0766,0.25025,higher feature -> higher survival_target
immune_H_original_firstorder_Range_std,immune,H,firstorder,Range,std,0.0,0.0,-0.0,0.0,27.376,497,491.0,477.0,502.0,0.0,0.0,0.07,0.293366,higher feature -> higher survival_target
lamina_H_original_firstorder_Range_std,lamina,H,firstorder,Range,std,0.0,0.0,-0.0,0.0,31.623,498,490.0,477.0,503.0,0.0,0.0,0.07,0.293366,higher feature -> higher survival_target
immune_H_original_firstorder_Range_mean,immune,H,firstorder,Range,mean,0.0,0.0,-0.0,0.0,29.293,499,491.0,477.0,502.0,0.0,0.0,-0.07,0.293366,higher feature -> lower survival_target
lamina_H_original_firstorder_Maximum_mean,lamina,H,firstorder,Maximum,mean,0.0,0.0,-0.0,0.0,28.316,500,491.0,477.0,503.0,0.0,0.0,-0.07,0.293366,higher feature -> lower survival_target
immune_H_original_firstorder_Maximum_std,immune,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,22.866,501,490.0,476.0,501.0,0.0,0.0,0.07,0.293366,higher feature -> higher survival_target
immune_H_original_firstorder_Maximum_mean,immune,H,firstorder,Maximum,mean,0.0,0.0,-0.0,0.0,21.708,502,490.0,476.0,502.0,0.0,0.0,-0.07,0.293366,higher feature -> lower survival_target
lamina_H_original_firstorder_Maximum_std,lamina,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,31.623,503,490.0,477.0,502.0,0.0,0.0,0.07,0.293366,higher feature -> higher survival_target
lamina_H_original_firstorder_Range_mean,lamina,H,firstorder,Range,mean,0.0,0.0,-0.0,0.0,19.894,504,490.5,478.0,502.0,0.0,0.0,-0.07,0.293366,higher feature -> lower survival_target
