slide,case,compartment,n_tiles,n_tiles_top1_ge_0.50
TCGA-FD-A6TK-01Z-00-DX1.B685DA87-72A6-4C38-8AA1-40B6E543383C_tiles.jsonl,TCGA-FD-A6TK,Normal urothelium (benign mucosa),16946,15899
TCGA-FD-A6TK-01Z-00-DX1.B685DA87-72A6-4C38-8AA1-40B6E543383C_tiles.jsonl,TCGA-FD-A6TK,Perivesical adipose tissue (extravesical fat),5552,5236
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Blood vessels (vasculature),16232,15472
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Inflammatory infiltrates (immune cells),508,400
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Invasive urothelial carcinoma (tumor),8950,8434
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Lamina propria (fibrovascular stroma),6638,5733
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Muscularis propria (detrusor muscle),4737,3944
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Necrosis,1979,1804
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Normal urothelium (benign mucosa),6867,5957
TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9_tiles.jsonl,TCGA-FJ-A3Z7,Perivesical adipose tissue (extravesical fat),5289,5030
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Blood vessels (vasculature),12917,12336
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Inflammatory infiltrates (immune cells),876,723
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Invasive urothelial carcinoma (tumor),25622,25106
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Lamina propria (fibrovascular stroma),4655,4089
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Muscularis propria (detrusor muscle),6022,5287
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Necrosis,1331,1217
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Normal urothelium (benign mucosa),34291,33036
TCGA-FJ-A3Z9-01Z-00-DX1.012EC33E-2BEF-4EDB-81D5-6EAC32D90C87_tiles.jsonl,TCGA-FJ-A3Z9,Perivesical adipose tissue (extravesical fat),1326,1206
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Blood vessels (vasculature),10788,10316
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Inflammatory infiltrates (immune cells),132,106
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Invasive urothelial carcinoma (tumor),23749,23226
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Lamina propria (fibrovascular stroma),297,242
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Muscularis propria (detrusor muscle),1858,1623
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Necrosis,20762,20534
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Normal urothelium (benign mucosa),11717,11075
TCGA-FJ-A3ZE-01Z-00-DX1.CD478617-4D80-4F36-8908-8480738367C6_tiles.jsonl,TCGA-FJ-A3ZE,Perivesical adipose tissue (extravesical fat),2377,2183
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Blood vessels (vasculature),14710,14323
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Inflammatory infiltrates (immune cells),201,156
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Invasive urothelial carcinoma (tumor),1577,1427
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Lamina propria (fibrovascular stroma),1287,1069
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Muscularis propria (detrusor muscle),709,519
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Necrosis,1260,1199
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Normal urothelium (benign mucosa),9702,9112
TCGA-FJ-A3ZF-01Z-00-DX1.1B5E03AA-51A0-4E2B-A2B3-9652B1FA1D55_tiles.jsonl,TCGA-FJ-A3ZF,Perivesical adipose tissue (extravesical fat),1274,1178
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Blood vessels (vasculature),4571,4295
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Inflammatory infiltrates (immune cells),672,528
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Invasive urothelial carcinoma (tumor),6300,5942
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Lamina propria (fibrovascular stroma),472,341
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Muscularis propria (detrusor muscle),328,231
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Necrosis,2795,2655
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Normal urothelium (benign mucosa),14524,13852
TCGA-FJ-A871-01Z-00-DX1.72748A33-5021-4AC6-AEF4-9BDA17233AB3_tiles.jsonl,TCGA-FJ-A871,Perivesical adipose tissue (extravesical fat),1058,960
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Blood vessels (vasculature),28145,26176
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Inflammatory infiltrates (immune cells),4628,3797
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Invasive urothelial carcinoma (tumor),52289,50296
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Lamina propria (fibrovascular stroma),24746,21876
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Muscularis propria (detrusor muscle),7688,6015
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Necrosis,2420,2079
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Normal urothelium (benign mucosa),4934,4285
TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80_tiles.jsonl,TCGA-FT-A3EE,Perivesical adipose tissue (extravesical fat),3150,2805
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Blood vessels (vasculature),7110,6536
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Inflammatory infiltrates (immune cells),355,265
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Invasive urothelial carcinoma (tumor),15183,14713
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Lamina propria (fibrovascular stroma),5704,5020
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Muscularis propria (detrusor muscle),8563,7483
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Necrosis,4819,4610
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Normal urothelium (benign mucosa),1838,1519
TCGA-FT-A61P-01Z-00-DX1.39960BA6-ECC6-4EE0-B3ED-F3991E3742F6_tiles.jsonl,TCGA-FT-A61P,Perivesical adipose tissue (extravesical fat),7628,7448
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Blood vessels (vasculature),13848,12029
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Inflammatory infiltrates (immune cells),1122,856
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Invasive urothelial carcinoma (tumor),8453,7315
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Lamina propria (fibrovascular stroma),2547,1867
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Muscularis propria (detrusor muscle),14747,12520
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Necrosis,2218,1932
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Normal urothelium (benign mucosa),17345,15112
TCGA-G2-A2EC-01Z-00-DX1.44DA27E7-C499-46A1-A871-DBA4E5BCAA6A_tiles.jsonl,TCGA-G2-A2EC,Perivesical adipose tissue (extravesical fat),11400,10340
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Blood vessels (vasculature),10874,10110
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Inflammatory infiltrates (immune cells),2377,2052
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Invasive urothelial carcinoma (tumor),19797,19067
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Lamina propria (fibrovascular stroma),2277,1852
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Muscularis propria (detrusor muscle),3152,2584
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Necrosis,10852,10540
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Normal urothelium (benign mucosa),19188,18046
TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C_tiles.jsonl,TCGA-G2-A2EF,Perivesical adipose tissue (extravesical fat),3163,2939
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Blood vessels (vasculature),13551,13001
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Inflammatory infiltrates (immune cells),197,155
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Invasive urothelial carcinoma (tumor),27097,26637
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Lamina propria (fibrovascular stroma),590,463
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Muscularis propria (detrusor muscle),562,427
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Necrosis,364,330
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Normal urothelium (benign mucosa),22204,21496
TCGA-G2-A2EJ-01Z-00-DX1.BBADB2AF-BF32-4678-A54B-F82CA11DC715_tiles.jsonl,TCGA-G2-A2EJ,Perivesical adipose tissue (extravesical fat),1995,1877
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Blood vessels (vasculature),10671,9539
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Inflammatory infiltrates (immune cells),1543,1331
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Invasive urothelial carcinoma (tumor),3233,2755
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Lamina propria (fibrovascular stroma),3981,3189
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Muscularis propria (detrusor muscle),11065,9402
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Necrosis,786,676
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Normal urothelium (benign mucosa),19056,17257
TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614_tiles.jsonl,TCGA-G2-A2EK,Perivesical adipose tissue (extravesical fat),5985,5528
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Blood vessels (vasculature),24537,23361
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Inflammatory infiltrates (immune cells),177,134
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Invasive urothelial carcinoma (tumor),15474,14374
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Lamina propria (fibrovascular stroma),573,425
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Muscularis propria (detrusor muscle),814,616
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Necrosis,5188,5018
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Normal urothelium (benign mucosa),21727,20276
TCGA-G2-A2EL-01Z-00-DX1.CCC37120-A9F0-4278-9EA6-6CD1A132596C_tiles.jsonl,TCGA-G2-A2EL,Perivesical adipose tissue (extravesical fat),3190,3021
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Blood vessels (vasculature),1446,1335
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Inflammatory infiltrates (immune cells),386,308
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Invasive urothelial carcinoma (tumor),1925,1756
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Lamina propria (fibrovascular stroma),728,598
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Muscularis propria (detrusor muscle),3536,3272
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Necrosis,203,176
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Normal urothelium (benign mucosa),1128,1023
TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B_tiles.jsonl,TCGA-G2-A2EO,Perivesical adipose tissue (extravesical fat),6008,5944
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Blood vessels (vasculature),5390,4873
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Inflammatory infiltrates (immune cells),1418,1118
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Invasive urothelial carcinoma (tumor),25018,24101
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Lamina propria (fibrovascular stroma),7075,6223
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Muscularis propria (detrusor muscle),8143,7174
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Necrosis,9060,8778
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Normal urothelium (benign mucosa),11782,10817
TCGA-G2-A2ES-01Z-00-DX1.B80524C7-9705-461E-852E-DA99575FABF0_tiles.jsonl,TCGA-G2-A2ES,Perivesical adipose tissue (extravesical fat),3794,3635
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Blood vessels (vasculature),12596,12257
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Inflammatory infiltrates (immune cells),38,26
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Invasive urothelial carcinoma (tumor),5015,4903
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Lamina propria (fibrovascular stroma),404,366
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Muscularis propria (detrusor muscle),292,231
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Necrosis,3983,3835
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Normal urothelium (benign mucosa),22780,22335
TCGA-G2-A3IB-01Z-00-DX1.27F44B48-11D5-438D-B568-E099C05AD428_tiles.jsonl,TCGA-G2-A3IB,Perivesical adipose tissue (extravesical fat),972,880
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Blood vessels (vasculature),26188,25110
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Inflammatory infiltrates (immune cells),199,154
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Invasive urothelial carcinoma (tumor),23690,22695
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Lamina propria (fibrovascular stroma),2969,2523
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Muscularis propria (detrusor muscle),3495,2953
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Necrosis,266,239
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Normal urothelium (benign mucosa),41033,39452
TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC_tiles.jsonl,TCGA-G2-A3IE,Perivesical adipose tissue (extravesical fat),4560,4292
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Blood vessels (vasculature),10029,9352
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Inflammatory infiltrates (immune cells),1956,1548
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Invasive urothelial carcinoma (tumor),8433,7909
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Lamina propria (fibrovascular stroma),7451,6528
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Muscularis propria (detrusor muscle),2329,1731
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Necrosis,1700,1467
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Normal urothelium (benign mucosa),3364,2945
TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F_tiles.jsonl,TCGA-G2-A3VY,Perivesical adipose tissue (extravesical fat),578,496
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Blood vessels (vasculature),11573,11116
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Inflammatory infiltrates (immune cells),1197,1062
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Invasive urothelial carcinoma (tumor),8498,8297
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Lamina propria (fibrovascular stroma),2702,2405
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Muscularis propria (detrusor muscle),1033,844
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Necrosis,210,178
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Normal urothelium (benign mucosa),11799,11175
TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D_tiles.jsonl,TCGA-G2-AA3B,Perivesical adipose tissue (extravesical fat),3948,3805
TCGA-G2-AA3C-01Z-00-DX1.D2CA01A1-A2F3-4624-A022-BAEA71AA67AC_tiles.jsonl,TCGA-G2-AA3C,Blood vessels (vasculature),18393,17680
