feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
dcis_H_original_firstorder_Range_mean,dcis,H,firstorder,Range,mean,1.9e-05,2.4e-05,1.7e-05,2e-05,1.265,491,493.0,480.0,506.0,0.0,0.0,-0.0198,0.617529,higher feature -> lower survival_target
dcis_H_original_firstorder_Maximum_std,dcis,H,firstorder,Maximum,std,1.9e-05,2.4e-05,1.7e-05,2e-05,1.306,492,493.0,479.0,506.0,0.0,0.0,0.0198,0.617529,higher feature -> higher survival_target
dcis_H_original_firstorder_Range_std,dcis,H,firstorder,Range,std,1.9e-05,2.4e-05,1.7e-05,2e-05,1.309,493,493.0,479.0,506.0,0.0,0.0,0.0198,0.617529,higher feature -> higher survival_target
dcis_H_original_firstorder_Maximum_mean,dcis,H,firstorder,Maximum,mean,1.8e-05,2.4e-05,1.7e-05,2e-05,1.314,494,493.0,479.0,507.0,0.0,0.0,-0.0198,0.617529,higher feature -> lower survival_target
tdlu_E_original_firstorder_Range_std,tdlu,E,firstorder,Range,std,1.8e-05,3.5e-05,1.6e-05,2e-05,1.943,495,495.0,482.0,511.0,0.0,0.0,-0.1067,0.007102,higher feature -> lower survival_target
tdlu_E_original_firstorder_Range_mean,tdlu,E,firstorder,Range,mean,1.7e-05,3.5e-05,1.5e-05,2e-05,2.0,496,495.0,482.0,511.0,0.0,0.0,0.1067,0.007076,higher feature -> higher survival_target
tdlu_E_original_firstorder_Maximum_std,tdlu,E,firstorder,Maximum,std,1.7e-05,3.4e-05,1.5e-05,2e-05,1.934,497,495.0,483.0,511.0,0.0,0.0,-0.1067,0.007102,higher feature -> lower survival_target
tdlu_E_original_firstorder_Maximum_mean,tdlu,E,firstorder,Maximum,mean,1.7e-05,3.2e-05,1.5e-05,1.9e-05,1.888,498,495.0,483.0,512.0,0.0,0.0,0.1067,0.007076,higher feature -> higher survival_target
muscle_H_original_firstorder_Maximum_mean,muscle,H,firstorder,Maximum,mean,1.2e-05,1.4e-05,1.1e-05,1.3e-05,1.146,499,495.0,482.0,506.0,0.0,0.0,0.0371,0.349838,higher feature -> higher survival_target
muscle_H_original_firstorder_Range_mean,muscle,H,firstorder,Range,mean,1.2e-05,1.3e-05,1.1e-05,1.3e-05,1.076,500,495.0,481.0,506.0,0.0,0.0,0.0371,0.349838,higher feature -> higher survival_target
muscle_H_original_firstorder_Maximum_std,muscle,H,firstorder,Maximum,std,1.2e-05,1.4e-05,1.1e-05,1.3e-05,1.15,501,495.0,481.0,506.0,0.0,0.0,-0.0371,0.349838,higher feature -> lower survival_target
muscle_H_original_firstorder_Range_std,muscle,H,firstorder,Range,std,1.2e-05,1.3e-05,1.1e-05,1.2e-05,1.098,502,495.0,482.0,506.0,0.0,0.0,-0.0371,0.349838,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,4e-06,5e-06,4e-06,4e-06,1.294,503,502.0,488.0,514.0,0.0,0.0,0.022,0.579882,higher feature -> higher survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,4e-06,5e-06,4e-06,4e-06,1.365,504,502.0,488.0,514.0,0.0,0.0,-0.022,0.579882,higher feature -> lower survival_target
vessels_H_original_firstorder_Range_mean,vessels,H,firstorder,Range,mean,4e-06,5e-06,4e-06,4e-06,1.288,505,502.0,489.0,514.0,0.0,0.0,0.022,0.579882,higher feature -> higher survival_target
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,4e-06,5e-06,3e-06,4e-06,1.269,506,502.0,489.0,514.0,0.0,0.0,-0.022,0.579882,higher feature -> lower survival_target
stroma_E_original_firstorder_Maximum_mean,stroma,E,firstorder,Maximum,mean,0.0,2e-06,0.0,0.0,4.096,507,509.0,497.0,514.0,0.0,0.0,0.0902,0.022872,higher feature -> higher survival_target
stroma_E_original_firstorder_Maximum_std,stroma,E,firstorder,Maximum,std,0.0,2e-06,0.0,0.0,3.922,508,509.0,498.0,514.0,0.0,0.0,-0.0902,0.022872,higher feature -> lower survival_target
stroma_E_original_firstorder_Range_std,stroma,E,firstorder,Range,std,0.0,2e-06,0.0,0.0,4.456,509,509.0,498.0,514.0,0.0,0.0,-0.0902,0.022872,higher feature -> lower survival_target
stroma_E_original_firstorder_Range_mean,stroma,E,firstorder,Range,mean,0.0,2e-06,0.0,0.0,4.412,510,509.0,497.0,514.0,0.0,0.0,0.0902,0.022872,higher feature -> higher survival_target
adipose_H_original_firstorder_Range_std,adipose,H,firstorder,Range,std,0.0,0.0,-0.0,0.0,31.623,511,509.0,501.0,514.0,0.0,0.0,-0.0364,0.359148,higher feature -> lower survival_target
tumor_H_original_firstorder_Range_std,tumor,H,firstorder,Range,std,0.0,0.0,-0.0,0.0,31.623,512,510.0,501.0,514.0,0.0,0.0,-0.0578,0.145257,higher feature -> lower survival_target
adipose_H_original_firstorder_Maximum_std,adipose,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,31.623,513,509.0,501.0,514.0,0.0,0.0,-0.0364,0.359148,higher feature -> lower survival_target
tumor_H_original_firstorder_Maximum_std,tumor,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,31.623,514,510.0,501.0,514.0,0.0,0.0,-0.0578,0.145257,higher feature -> lower survival_target
