feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tils_E_original_firstorder_Maximum_mean,tils,E,firstorder,Maximum,mean,0.000164,0.000325,0.000144,0.000184,1.986,493,491.5,408.9,513.0,0.0,0.0,0.0539,0.174578,higher feature -> higher survival_target
tils_E_original_firstorder_Range_mean,tils,E,firstorder,Range,mean,0.000162,0.00032,0.000142,0.000182,1.977,494,492.0,410.0,510.0,0.0,0.0,0.0539,0.174578,higher feature -> higher survival_target
tdlu_E_original_firstorder_Maximum_mean,tdlu,E,firstorder,Maximum,mean,4e-05,6.3e-05,3.6e-05,4.4e-05,1.584,495,495.0,483.0,508.0,0.0,0.0,0.0301,0.448313,higher feature -> higher survival_target
tdlu_E_original_firstorder_Range_mean,tdlu,E,firstorder,Range,mean,3.9e-05,6.2e-05,3.6e-05,4.3e-05,1.574,496,496.0,483.0,506.0,0.0,0.0,0.0301,0.448313,higher feature -> higher survival_target
tdlu_E_original_firstorder_Maximum_std,tdlu,E,firstorder,Maximum,std,3.9e-05,5.8e-05,3.6e-05,4.3e-05,1.469,497,495.0,484.0,506.0,0.0,0.0,-0.0301,0.448313,higher feature -> lower survival_target
tdlu_E_original_firstorder_Range_std,tdlu,E,firstorder,Range,std,3.9e-05,5.8e-05,3.5e-05,4.2e-05,1.481,498,495.0,483.0,508.0,0.0,0.0,-0.0301,0.448313,higher feature -> lower survival_target
muscle_H_original_firstorder_Range_mean,muscle,H,firstorder,Range,mean,1.7e-05,2.6e-05,1.6e-05,1.9e-05,1.508,499,499.0,487.0,509.0,0.0,0.0,-0.0218,0.583217,higher feature -> lower survival_target
muscle_H_original_firstorder_Range_std,muscle,H,firstorder,Range,std,1.7e-05,2.6e-05,1.5e-05,1.8e-05,1.572,500,500.0,487.0,509.0,0.0,0.0,0.0218,0.583217,higher feature -> higher survival_target
muscle_H_original_firstorder_Maximum_mean,muscle,H,firstorder,Maximum,mean,1.7e-05,2.4e-05,1.5e-05,1.8e-05,1.464,501,500.0,487.0,509.0,0.0,0.0,-0.0218,0.583217,higher feature -> lower survival_target
muscle_H_original_firstorder_Maximum_std,muscle,H,firstorder,Maximum,std,1.6e-05,2.3e-05,1.5e-05,1.8e-05,1.408,502,499.0,487.0,509.0,0.0,0.0,0.0218,0.583217,higher feature -> higher survival_target
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,1.5e-05,2e-05,1.3e-05,1.6e-05,1.379,503,500.0,488.0,512.0,0.0,0.0,0.0413,0.298575,higher feature -> higher survival_target
vessels_H_original_firstorder_Range_mean,vessels,H,firstorder,Range,mean,1.4e-05,1.9e-05,1.3e-05,1.6e-05,1.315,504,500.0,488.0,513.0,0.0,0.0,-0.0413,0.298575,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,1.4e-05,1.9e-05,1.3e-05,1.6e-05,1.341,505,500.0,488.0,513.0,0.0,0.0,0.0413,0.298575,higher feature -> higher survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,1.4e-05,2e-05,1.3e-05,1.5e-05,1.396,506,500.0,488.0,511.0,0.0,0.0,-0.0413,0.298575,higher feature -> lower survival_target
stroma_E_original_firstorder_Maximum_mean,stroma,E,firstorder,Maximum,mean,1e-06,2e-06,0.0,1e-06,3.819,507,509.0,500.0,513.0,0.0,0.0,0.1141,0.003968,higher feature -> higher survival_target
stroma_E_original_firstorder_Range_std,stroma,E,firstorder,Range,std,1e-06,2e-06,0.0,1e-06,3.46,508,509.0,500.0,513.0,0.0,0.0,-0.1141,0.003968,higher feature -> lower survival_target
stroma_E_original_firstorder_Maximum_std,stroma,E,firstorder,Maximum,std,1e-06,2e-06,0.0,1e-06,4.337,509,509.0,500.0,514.0,0.0,0.0,-0.1141,0.003968,higher feature -> lower survival_target
stroma_E_original_firstorder_Range_mean,stroma,E,firstorder,Range,mean,0.0,2e-06,0.0,1e-06,3.864,510,509.0,501.0,513.0,0.0,0.0,0.1141,0.003968,higher feature -> higher survival_target
adipose_H_original_firstorder_Maximum_std,adipose,H,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,21.002,511,509.0,503.0,513.0,0.0,0.0,0.0024,0.950883,higher feature -> higher survival_target
adipose_H_original_firstorder_Range_std,adipose,H,firstorder,Range,std,0.0,0.0,-0.0,0.0,16.41,512,514.0,506.0,514.0,0.0,0.0,0.0024,0.950883,higher feature -> higher survival_target
tumor_H_original_firstorder_Range_std,tumor,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,513,510.0,503.0,513.0,0.0,0.0,,,undetermined
tumor_H_original_firstorder_Maximum_std,tumor,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,,514,510.0,504.0,513.0,0.0,0.0,,,undetermined
