feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
necrosis_E_original_firstorder_Maximum_std,necrosis,E,firstorder,Maximum,std,0.0,1e-06,-0.0,0.0,20.94,492,484.0,472.0,498.0,0.0,0.0,0.0449,0.500173,higher feature -> higher survival_target
immune_E_original_firstorder_Maximum_std,immune,E,firstorder,Maximum,std,0.0,1e-06,-0.0,0.0,22.015,493,490.0,473.0,502.0,0.0,0.0,-0.0751,0.258571,higher feature -> lower survival_target
immune_E_original_firstorder_Range_std,immune,E,firstorder,Range,std,0.0,0.0,-0.0,0.0,31.377,494,492.0,474.0,503.0,0.0,0.0,-0.0751,0.258571,higher feature -> lower survival_target
immune_E_original_firstorder_Range_mean,immune,E,firstorder,Range,mean,0.0,0.0,-0.0,0.0,31.623,495,492.0,473.0,503.0,0.0,0.0,0.0751,0.258571,higher feature -> higher survival_target
immune_E_original_firstorder_Maximum_mean,immune,E,firstorder,Maximum,mean,0.0,0.0,-0.0,0.0,31.623,496,490.0,473.0,502.0,0.0,0.0,0.0751,0.258571,higher feature -> higher survival_target
lamina_H_original_firstorder_Range_mean,lamina,H,firstorder,Range,mean,0.0,0.0,0.0,0.0,,497,488.0,474.0,503.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Range_std,lamina,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,498,488.0,473.0,502.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Maximum_mean,lamina,H,firstorder,Maximum,mean,0.0,0.0,0.0,0.0,,499,488.0,473.0,503.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Maximum_std,lamina,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,,500,488.0,473.0,502.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Maximum_std,immune,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,,501,486.0,472.0,500.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Maximum_mean,immune,H,firstorder,Maximum,mean,0.0,0.0,0.0,0.0,,502,486.0,472.0,500.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Range_std,immune,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,503,488.0,473.0,500.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Range_mean,immune,H,firstorder,Range,mean,0.0,0.0,0.0,0.0,,504,488.0,473.0,500.0,0.0,0.0,,,undetermined
